Original Query,ID,BM25 Score,SBERT Score,rating_signal,popularity_signal,recency_signal,genre_match,platform_match,Label,rating_boost,popularity_boost,recency_boost,predicted_score,Title,Genres,Platforms,Rating,Release_Date
Open-world fantasy games like The Elder Scrolls,16100,10.87313690860825,0.0,0.0,0.0,,0,1,0,0,0,0,0.6997585453112776,Devil Slayer,['RPG'],[],,TBD
Open-world fantasy games like The Elder Scrolls,31305,9.915022630027076,0.0,0.0,0.0,,1,1,0,0,0,0,0.5437382374611062,Digital Combat Simulator World,[],[],,TBD
Open-world fantasy games like The Elder Scrolls,7716,12.38675091166239,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,Meatly's Storage World,Indie,Windows PC,1.9,"Jan 23, 2023"
Open-world fantasy games like The Elder Scrolls,28576,8.94202106435815,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Wild world,Adventure | Indie,Windows PC,,"Apr 25, 2021"
Open-world fantasy games like The Elder Scrolls,16808,8.857366212147191,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Petz Fantasy: Moonlight Magic,['Simulator'],['Nintendo DS'],,"Oct 05, 2010"
Open-world fantasy games like The Elder Scrolls,1292,8.856675663665344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Final Fantasy X-2,Adventure | RPG,PlayStation 2,3.1,"Mar 13, 2003"
Open-world fantasy games like The Elder Scrolls,1048,8.78540298330565,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Final Fantasy V,"['Adventure', 'RPG']","['Super Famicom', 'Wii', 'PlayStation']",3.8,"Dec 06, 1992"
Open-world fantasy games like The Elder Scrolls,32157,9.735473412534782,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2512587969929645,Final Fantasy Agito,Adventure | RPG,Android | iOS,2.9,"May 14, 2014"
Open-world pirate games beyond Sea of Thieves,39815,14.025065547497274,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.8404695805915561,DobbyxEscape: Pirate Adventure,"['Adventure', 'Indie', 'Puzzle']",['Nintendo Switch'],,"Apr 27, 2023"
Open-world pirate games beyond Sea of Thieves,2489,16.95191691535747,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Sunless Sea,Adventure | Indie | Real Time Strategy | RPG | Strategy,Windows PC | Mac | Linux | iOS,3.3,"Feb 15, 2015"
Open-world pirate games beyond Sea of Thieves,32204,19.365967746421607,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.77658994677521,Open Sorcery,"['Adventure', 'Indie', 'RPG']","['Windows PC', 'Mac', 'Linux', 'iOS']",3.6,"May 06, 2016"
Open-world pirate games beyond Sea of Thieves,31305,9.915022630027076,0.0,0.0,0.0,,1,1,0,0,0,0,0.5437382374611062,Digital Combat Simulator World,[],[],,TBD
Open-world pirate games beyond Sea of Thieves,8029,0.0,0.2899739742279053,0.0,0.0,0.0,0,0,3,0,0,0,0.48118613696094853,Sea Dogs: Caribbean Tales,RPG,Windows PC,3.3,"Sep 12, 2006"
Open-world pirate games beyond Sea of Thieves,17162,0.0,0.2886453866958618,0.0,0.0,0.0,0,0,3,0,0,0,0.48118613696094853,Sea of Thieves: A Pirate's Life,Adventure,Windows PC | Xbox One | Xbox Series,3.3,"Jun 22, 2021"
Open-world pirate games beyond Sea of Thieves,27001,0.0,0.2762812376022339,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Psi-Warrior,['Arcade'],['Commodore C64/128'],,"Dec 31, 1984"
Open-world pirate games beyond Sea of Thieves,609,0.0,0.2717454433441162,0.0,0.0,0.0,0,0,3,0,0,0,0.48118613696094853,Sea of Thieves,Adventure | Simulator,Windows PC | Xbox One | Xbox Series,3.3,"Mar 20, 2018"
Open-world pirate games beyond Sea of Thieves,7716,12.38675091166239,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,Meatly's Storage World,Indie,Windows PC,1.9,"Jan 23, 2023"
Open-world pirate games beyond Sea of Thieves,33498,17.47973858645858,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4400469653296218,PUBG Mobile: Season 15,"['Shooter', 'Strategy']","['Android', 'iOS']",,"Sep 15, 2020"
PC racing games with realistic physics,40948,12.570520527116246,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1.3491282420539332,Jet Racing Extreme,"['Indie', 'Racing', 'Simulator', 'Sport']","['Windows PC', 'Mac', 'Linux']",,"Jul 14, 2015"
PC racing games with realistic physics,34180,19.35059907524653,0.0,0.0,0.0,0.0,1,0,2,0,0,0,0.9124148847780706,Beanotown Racing,['Racing'],['Windows PC'],2.5,"Jun 27, 2009"
PC racing games with realistic physics,8123,27.803495232628023,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.7089144723407282,Antz Racing,Racing,Game Boy Color,,"Dec 31, 2001"
PC racing games with realistic physics,13264,25.742485310293706,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7089144723407282,CSR Racing,"['Arcade', 'Racing']","['Android', 'iOS']",2.4,"Jun 28, 2012"
PC racing games with realistic physics,18023,24.06355261635678,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7089144723407282,Barro Racing,"['Indie', 'Racing']",['Windows PC'],,"Sep 11, 2020"
PC racing games with realistic physics,33017,15.16521682078741,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.6258688839924088,Groaning Steel,"['Arcade', 'Racing']",['Windows PC'],,"Jun 29, 2019"
PC racing games with realistic physics,24039,12.995972786415694,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6113274874421951,Fake Racing,Indie | Racing,Windows PC,,"Jun 23, 2022"
PC racing games with realistic physics,5998,13.296736420947513,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5706597465130209,Disgaea PC,"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']",['Windows PC'],3.5,"Feb 24, 2016"
PC racing games with realistic physics,6717,14.46901688393389,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.5627626168936,Digimon Racing,['Racing'],['Game Boy Advance'],2.0,"Apr 01, 2004"
PC racing games with realistic physics,28494,15.385570794121376,0.0,0.0,0.0,,1,1,2,0,0,0,0.36492278904352726,Car Racing,['Racing'],[],,TBD
PC-exclusive shooters with modding communities,11896,0.0,0.577664852142334,0.0,0.0,0.0,0,0,3,0,0,0,0.9734644314287318,Open Fortress,Shooter,Windows PC,4.1,"May 31, 2022"
PC-exclusive shooters with modding communities,27183,7.310120767119153,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8899611030569712,Steam Slug,Shooter,Windows PC,,"Oct 04, 2009"
PC-exclusive shooters with modding communities,5998,13.325311101920908,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.6462714895681738,Disgaea PC,"['RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']",['Windows PC'],3.5,"Feb 24, 2016"
PC-exclusive shooters with modding communities,26151,11.496247057496335,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6055010984733459,Afrika Korps vs Desert Rats,Real Time Strategy | Strategy,Windows PC,,"Apr 05, 2004"
PC-exclusive shooters with modding communities,26572,7.688632854541691,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.415586656279557,Death Track,"['Racing', 'Shooter']",['PC DOS'],,"Dec 31, 1989"
PC-exclusive shooters with modding communities,38116,5.877481443433688,0.0,0.0,0.0,,1,1,0,0,0,0,0.060706270257226774,Vampire Rage,['Shooter'],[],,TBD
PC-exclusive shooters with modding communities,25234,0.0,0.5871692895889282,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Metro Conflict,['Shooter'],['Windows PC'],,"Jun 22, 2015"
PC-exclusive shooters with modding communities,17126,0.0,0.5608488321304321,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Quake: Func Jam 7,['Shooter'],['Windows PC'],,"Aug 21, 2016"
PC-exclusive shooters with modding communities,33596,0.0,0.5601825714111328,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Halo 5: Forge,['Shooter'],['Windows PC'],2.7,"Sep 08, 2016"
PC-exclusive shooters with modding communities,10234,8.101933076345917,0.0,0.0,0.0,,0,1,0,0,0,0,-0.48702982868537076,A-Train PC Classic,[],[],,TBD
Platforming challenges for speedrunners,22474,0.0,0.5779503583908081,0.0,0.0,0.0,0,0,3,0,0,0,0.9734644314287318,FrostRunner,Indie | Platform,Windows PC,2.8,"Jan 01, 2019"
Platforming challenges for speedrunners,13830,7.23089000307536,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.8899611030569712,Overclocked,Adventure | Indie | Platform,Windows PC | Mac,3.6,"Oct 09, 2018"
Platforming challenges for speedrunners,17916,13.43054403877511,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.6462714895681738,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Platforming challenges for speedrunners,8958,7.755679873840208,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.5914412428465903,Super Lovely Planet,Indie | Platform,Windows PC | Mac | Linux,3.0,"Jul 28, 2017"
Platforming challenges for speedrunners,23039,5.087256491291176,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.2966107404503331,Manos: The Hands of Fate,Adventure | Indie | Platform,Windows PC,2.6,"Jul 30, 2015"
Platforming challenges for speedrunners,4001,5.548743494372896,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.29049286679537123,Celeste Classic,"['Indie', 'Platform']","['Windows PC', 'Mac', 'Linux', 'Web browser']",3.2,"Aug 10, 2015"
Platforming challenges for speedrunners,36800,6.904999711926269,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1674592160870605,Froggie,Indie | Platform,Windows PC,2.8,"Nov 04, 2022"
Platforming challenges for speedrunners,29394,6.485245791501491,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1674592160870605,Hitman: Sniper Challenge,"['Shooter', 'Tactical']","['Windows PC', 'Xbox 360', 'PlayStation 3']",2.6,"May 15, 2012"
Platforming challenges for speedrunners,12387,6.134569140654395,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.07526767430098527,Blaster Bunny +,[],['Windows PC'],,"Nov 17, 2019"
Platforming challenges for speedrunners,24004,7.267416784783991,0.0,0.0,0.0,,1,1,0,0,0,0,-0.37376865945390575,Smart Games Puzzle Challenge 2,['Platform'],[],,TBD
Point-and-click adventure games from the 90s,18231,20.154281569103976,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9118978317891633,Fire: Ungh's Quest,Adventure | Puzzle,Wii U | Nintendo Switch,2.8,"Oct 20, 2016"
Point-and-click adventure games from the 90s,39008,20.03657347306844,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.9118978317891633,Keineged an nor,Adventure | Point-and-Click,Web browser,,"Oct 04, 2018"
Point-and-click adventure games from the 90s,18496,19.890086867756736,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9118978317891633,Aviation Adventure,['Point-and-Click'],"['Windows PC', 'Mac']",,"Dec 31, 1997"
Point-and-click adventure games from the 90s,3819,14.016327329797008,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8404695805915561,Bonk's Adventure,Platform,Wii U | Wii | Amiga | NES | Game Boy | TurboGrafx-16/PC Engine,3.2,"Dec 15, 1989"
Point-and-click adventure games from the 90s,13506,20.98525015553263,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.8299031707179821,Alchemia,Adventure | Indie | Point-and-Click | Puzzle,Web browser,,"Sep 07, 2009"
Point-and-click adventure games from the 90s,37995,16.823003948568797,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7949467681224903,Nancy the Happy Whore and the Perfidious Petrol Station,Adventure | Point-and-Click,Windows PC,,"Aug 12, 2012"
Point-and-click adventure games from the 90s,29570,16.823003948568797,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.7949467681224903,MazeBrew,Adventure | Point-and-Click,Mac,,"Dec 31, 1994"
Point-and-click adventure games from the 90s,27577,23.596638309696885,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7089144723407282,78641: A Targ Adventure,Adventure | Point-and-Click,Windows PC,,"Aug 25, 2009"
Point-and-click adventure games from the 90s,12029,14.00495973131473,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,OneBit Adventure,"['Adventure', 'Arcade', 'Indie', 'Strategy']","['Windows PC', 'Android', 'Mac', 'iOS']",2.7,"Aug 01, 2019"
Point-and-click adventure games from the 90s,13305,13.94969036280433,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.46237021280270063,Midnight Scenes: The Highway,Adventure | Point-and-Click,Windows PC | Mac,3.7,"Sep 26, 2017"
Popular city-building simulation games,34700,0.0,0.6162447929382324,0.0,0.0,0.0,0,0,0,0,1,0,1.0735420549630428,Car Mechanic Simulator Classic,Simulator,Xbox One,,"Aug 14, 2020"
Popular city-building simulation games,26005,0.0,0.6084912419319153,0.0,181.5,0.0,0,0,0,0,1,0,1.0735420549630428,Microsoft Flight Simulator X,Simulator,Windows PC,3.5,"Oct 10, 2006"
Popular city-building simulation games,8097,0.0,0.5795423984527588,0.0,45.0,0.0,0,0,0,0,1,0,0.9734644314287318,Microsoft Flight Simulator 2004: A Century of Flight,Simulator,Windows PC,4.0,"Jul 29, 2003"
Popular city-building simulation games,25661,21.823820599313308,0.0,0.0,1.5,0.0,1,0,0,0,1,0,0.8304202237068896,Detonate,['Simulator'],['Windows PC'],,"Dec 31, 2009"
Popular city-building simulation games,26845,14.36200084107224,0.0,0.0,1.5,0.0,1,0,0,0,1,0,0.5627626168936,Flight Simulation,['Simulator'],"['ZX Spectrum', 'Sinclair ZX81']",,"Dec 31, 1982"
Popular city-building simulation games,24008,15.463016440535334,0.0,0.0,3.0,,0,1,0,0,1,0,0.36492278904352726,My Colony,"['Indie', 'Simulator', 'Strategy']",[],,TBD
Popular city-building simulation games,31006,0.0,0.6155128479003906,0.0,15.0,0.0,1,0,0,0,1,0,0.16954482583230107,Sims 3 High-End Loft Stuff,['Simulator'],['Windows PC'],2.5,"Mar 02, 2010"
Popular city-building simulation games,29346,0.0,0.5798512697219849,0.0,4.5,0.0,1,0,0,0,1,0,0.06946720229799025,Digital Combat Simulator: Black Shark,['Simulator'],['Windows PC'],,"May 01, 2009"
Popular city-building simulation games,27985,12.147414999465475,0.0,0.0,0.0,0.0,0,0,0,0,1,0,-0.02824779973799605,Dinosaur Park Building Simulator 3D,"['Simulator', 'Strategy']",['iOS'],,"May 18, 2017"
Popular city-building simulation games,34942,12.114592558925375,0.0,0.0,10.5,0.0,1,0,0,0,1,0,-0.2934975940585785,Farming Simulator 14,['Simulator'],"['Android', 'iOS', 'Nintendo 3DS', 'Windows Phone', 'PlayStation Vita', 'New Nintendo 3DS']",2.5,"Nov 18, 2013"
Puzzle platformers for younger kids,2983,0.0,0.6046484708786011,0.0,0.0,0.0,0,0,1,0,0,0,1.0735420549630428,Pushmo,"['Platform', 'Puzzle']",['Nintendo 3DS'],3.5,"Oct 05, 2011"
Puzzle platformers for younger kids,38570,16.09236500340704,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Animal Puzzle Adventure,['Puzzle'],['Nintendo DSi'],,"Jun 24, 2009"
Puzzle platformers for younger kids,12546,0.0,0.565721333026886,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Tom and Jerry in Mouse Attacks,"['Platform', 'Puzzle']",['Game Boy Color'],2.6,"Dec 01, 2000"
Puzzle platformers for younger kids,6222,0.0,0.5491640567779541,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Sabre Wulf,Platform | Puzzle,Game Boy Advance,2.7,"Mar 12, 2004"
Puzzle platformers for younger kids,19139,0.0,0.5451812744140625,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Raskulls,Platform | Puzzle,Xbox 360,3.1,"Dec 29, 2010"
Puzzle platformers for younger kids,5077,0.0,0.5422832369804382,0.0,0.0,0.0,0,0,3,0,0,0,-0.29108584285572936,Poochy & Yoshi's Woolly World,"['Platform', 'Puzzle']",['Nintendo 3DS'],3.5,"Jan 19, 2017"
Puzzle platformers for younger kids,35007,0.0,0.5351839661598206,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Scribblenauts Remix,"['Platform', 'Puzzle']","['Android', 'iOS']",3.0,"Oct 12, 2011"
Puzzle platformers for younger kids,5450,0.0,0.5296776294708252,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Super Monkey Ball Deluxe,"['Platform', 'Puzzle']","['Xbox', 'PlayStation 2']",4.0,"Mar 15, 2005"
Puzzle platformers for younger kids,40570,0.0,0.5260560512542725,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Munkiki's Castles,"['Arcade', 'Platform', 'Puzzle']",['Mobile'],,"Dec 31, 2002"
Puzzle platformers for younger kids,24004,9.405337228360414,0.0,0.0,0.0,,0,1,0,0,0,0,-0.3378693990609812,Smart Games Puzzle Challenge 2,['Platform'],[],,TBD
Realistic flight simulators with VR support,13614,20.886509075273324,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.8299031707179821,Skydive: Proximity Flight,Simulator | Sport,Xbox 360 | PlayStation 3,,"Oct 01, 2013"
Realistic flight simulators with VR support,19206,17.339927811534928,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.7949467681224903,VTOL VR,Indie | Simulator,SteamVR,4.1,"Aug 03, 2017"
Realistic flight simulators with VR support,2668,16.471589991146583,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7949467681224903,Microsoft Flight Simulator,Simulator,Windows PC | Xbox One | Xbox Series,3.9,"Aug 17, 2020"
Realistic flight simulators with VR support,20383,11.962616592142114,0.0,0.0,0.0,0.0,1,0,2,0,0,0,0.7817200216747774,Microsoft Flight Simulator: Deluxe Edition,['Simulator'],"['Windows PC', 'Xbox Series']",,"Jul 27, 2021"
Realistic flight simulators with VR support,36073,17.34009573191943,0.0,0.0,0.0,0.0,1,0,2,0,0,0,0.679486428038977,Microsoft Flight Simulator 5.0,['Simulator'],['PC DOS'],,"Dec 31, 1993"
Realistic flight simulators with VR support,37756,16.044959912181334,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.6258688839924088,Airline Flight Attendant Simulator VR,Adventure | Simulator,SteamVR,,"Feb 23, 2023"
Realistic flight simulators with VR support,26005,15.974370782167302,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.6258688839924088,Microsoft Flight Simulator X,Simulator,Windows PC,3.5,"Oct 10, 2006"
Realistic flight simulators with VR support,23644,14.78347893807802,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.6202552709743253,Flight Control Rocket,['Strategy'],['Windows Phone'],,"Oct 15, 2011"
Realistic flight simulators with VR support,35667,12.869653220598636,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.6113274874421951,Solo Flight,Racing | Simulator,Atari 8-bit | PC DOS | Apple II | Commodore C64/128 | Thomson MO5,,"Dec 31, 1983"
Realistic flight simulators with VR support,18800,17.83441590585029,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.5354424371624027,Microsoft Flight Simulator 3.0,['Simulator'],['PC DOS'],2.6,"Dec 31, 1988"
Recommended 2D fighters for beginner players,15651,9.099926964010615,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.093022601158963,Super Steampunk Pinball 2D,,Windows PC | Mac | Linux,,"Jan 19, 2018"
Recommended 2D fighters for beginner players,21579,18.165292191198763,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6883386168348717,Capoeira Fighter 3,Arcade | Fighting,Web browser,3.6,"Dec 31, 2008"
Recommended 2D fighters for beginner players,6068,0.0,0.5893223285675049,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Mortal Kombat: Unchained,['Fighting'],['PlayStation Portable'],3.2,"Nov 13, 2006"
Recommended 2D fighters for beginner players,8903,0.0,0.5887373685836792,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Vs.,['Fighting'],['PlayStation'],2.1,"Nov 03, 1997"
Recommended 2D fighters for beginner players,11233,9.371272887457089,0.0,0.0,0.0,,0,1,0,0,0,0,-0.3378693990609812,F-16 Multirole Fighter,['Simulator'],[],,TBD
Recommended 2D fighters for beginner players,39268,9.27295384721091,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.48199260201049127,AV Bishoujo Senshi Girl Fighting,['Fighting'],"['NES', 'Family Computer (FAMICOM)']",,"Feb 01, 1994"
Recommended 2D fighters for beginner players,38997,16.037658811625285,0.0,0.0,0.0,,1,1,0,0,0,0,-0.7221014029718625,Death Fighter 4,['Fighting'],[],,TBD
Recommended 2D fighters for beginner players,13570,18.66804645437156,0.0,0.0,0.0,,0,0,0,0,0,0,-0.8764506457708073,,,,,
Recommended 2D fighters for beginner players,26469,18.44988276913648,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Recommended 2D fighters for beginner players,4204,16.276988875078104,0.0,0.0,0.0,,0,0,0,0,0,0,-1.2214874405764744,,,,,
Recommended top-down shooters with co-op,16008,0.0,0.5849367380142212,0.0,0.0,0.0,0,0,0,0,0,0,0.9734644314287318,Steel Empire,Shooter,Sega Mega Drive/Genesis,2.9,"Mar 13, 1992"
Recommended top-down shooters with co-op,36150,7.268065655357352,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8899611030569712,To the Top,Indie | Music | Platform | Racing,Windows PC | PlayStation 4,3.6,"May 18, 2017"
Recommended top-down shooters with co-op,13589,5.541651237260848,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20187368105282136,Vicious Attack Llama Apocalypse,Indie,Windows PC | Xbox One,2.1,"Feb 26, 2018"
Recommended top-down shooters with co-op,19419,5.525248298026972,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.20187368105282136,Stretch Arcade,,PlayStation 4 | Xbox One,2.1,"Nov 22, 2019"
Recommended top-down shooters with co-op,27183,6.392527985574283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1674592160870605,Steam Slug,Shooter,Windows PC,,"Oct 04, 2009"
Recommended top-down shooters with co-op,6606,0.0,0.582615852355957,0.0,0.0,0.0,1,0,0,0,0,0,0.06946720229799025,Knife Edge: Nose Gunner,['Shooter'],['Nintendo 64'],2.0,"Nov 27, 1998"
Recommended top-down shooters with co-op,12606,6.180245580293923,0.0,0.0,0.0,,0,1,0,0,0,0,0.060706270257226774,Pikwip,Platform,,,TBD
Recommended top-down shooters with co-op,38116,5.877482243433688,0.0,0.0,0.0,,1,1,0,0,0,0,0.060706270257226774,Vampire Rage,['Shooter'],[],,TBD
Recommended top-down shooters with co-op,24615,0.0,0.5951709747314453,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Dungeon Hunter,['Shooter'],['MSX'],,"Feb 01, 1991"
Recommended top-down shooters with co-op,25234,0.0,0.5770593881607056,0.0,0.0,0.0,1,0,0,0,0,0,-0.10520735569328808,Metro Conflict,['Shooter'],['Windows PC'],,"Jun 22, 2015"
Remastered classic JRPGs on current-gen consoles,4001,14.021190951776765,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8404695805915561,Celeste Classic,"['Indie', 'Platform']","['Windows PC', 'Mac', 'Linux', 'Web browser']",3.2,"Aug 10, 2015"
Remastered classic JRPGs on current-gen consoles,15198,10.046499699219329,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.8338469571297571,Tamagotchi Classic: Original,['Simulator'],['iOS'],,"Apr 25, 2015"
Remastered classic JRPGs on current-gen consoles,3431,10.004547128979477,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.8338469571297571,Lumines Remastered,Arcade | Indie | Music | Puzzle,Windows PC | PlayStation 4 | Xbox One | Nintendo Switch,3.8,"Jun 26, 2018"
Remastered classic JRPGs on current-gen consoles,12136,21.20836963587996,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8299031707179821,Creative Console,Adventure | Indie | Racing | Simulator | Sport | Strategy,Windows PC,,"Jan 10, 2023"
Remastered classic JRPGs on current-gen consoles,35891,14.464898681798502,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.7350509952951092,Tamagotchi Gen 2,Simulator,Handheld Electronic LCD,4.3,"Feb 01, 1997"
Remastered classic JRPGs on current-gen consoles,34503,9.942927894414538,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Classic Snake,['Arcade'],['Mac'],,"Mar 14, 2013"
Remastered classic JRPGs on current-gen consoles,796,9.90559188431636,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5417454571728721,Grim Fandango Remastered,"['Adventure', 'Point-and-Click', 'Puzzle']","['Windows PC', 'Android', 'Mac', 'Linux', 'PlayStation 4', 'iOS', 'Xbox One', 'PlayStation Vita', 'Nintendo Switch']",4.0,"Jan 26, 2015"
